"total_revenue","day","month","time","con_time","category","price","mean_temp","seemean","precipitation","cold_sc","flu_sc","pneumonia_sc","coronavirus_sc","sell_sequence","rank_seq_mean","rank_brand","brand","code_name"
27842000,"7","12","22",0.917,"3",218,-0.1,0.081,0.413,0.129,0.431,0.225,0.016,3,6,496,"100837","202467"
8655000,"7","12","22",0.917,"3",208,-0.1,0.081,0.413,0.129,0.431,0.225,0.016,3,6,496,"100837","202470"
9689000,"7","12","22",0.917,"3",198,-0.1,0.081,0.413,0.129,0.431,0.225,0.016,3,6,496,"100837","202473"
32718000,"7","12","22",0.917,"3",208,-0.1,0.081,0.413,0.129,0.431,0.225,0.016,3,6,496,"100837","202480"
65459000,"1","12","22",0.917,"7",189,3.2,0.001,1.32,0.141,0.444,0.192,0.014,3,6,441,"100501","201519"
11653000,"1","12","22",0.931,"2",139,3.2,0.001,1.32,0.141,0.444,0.192,0.014,1,1,59,"100665","201998"
37781000,"1","12","22",0.944,"2",139,3.2,0.1048,1.32,0.141,0.444,0.192,0.014,2,3,59,"100665","201998"
17733000,"2","12","22",0.917,"6",1200,3.3,0.9333,2.4,0.191,0.76,0.301,0.018,3,6,1,"100148","200411"
55877000,"2","12","22",0.917,"6",1700,3.3,0.9333,2.4,0.191,0.76,0.301,0.018,3,6,1,"100148","200412"
35697000,"2","12","22",0.917,"6",2840,3.3,0.9333,2.4,0.191,0.76,0.301,0.018,3,6,1,"100148","200413"
42381000,"2","12","22",0.931,"6",489,3.3,0.001,2.4,0.191,0.76,0.301,0.018,1,1,491,"100150","200427"
41967000,"2","12","22",0.944,"6",489,3.3,0.001,2.4,0.191,0.76,0.301,0.018,2,3,491,"100150","200427"
18796000,"3","12","22",0.931,"4",109.9,0.7,0.5,1.05,0.159,0.6,0.265,0.024,1,1,140,"100050","200133"
60715000,"3","12","22",0.944,"4",109.9,0.7,3.5238,1.05,0.159,0.6,0.265,0.024,2,3,140,"100050","200133"
81706000,"3","12","22",0.917,"5",39.8,0.7,0.0571,1.05,0.159,0.6,0.265,0.024,2,3,487,"100074","200199"
144212000,"4","12","22",0.917,"6",489,2.2,0.0619,0,0.156,0.415,0.2,0.012,3,6,491,"100150","200427"
36140000,"4","12","22",0.931,"1",39.9,2.2,0.5524,0,0.156,0.415,0.2,0.012,1,1,431,"100418","201322"
53141000,"4","12","22",0.944,"1",39.9,2.2,0.1524,0,0.156,0.415,0.2,0.012,2,3,431,"100418","201322"
61928000,"5","12","22",0.917,"5",54,2.3,0.1333,1.757,0.184,0.833,0.293,0.015,3,6,1,"100327","201030"
21866000,"5","12","22",0.931,"7",189,2.3,0.1,1.757,0.184,0.833,0.293,0.015,1,1,441,"100501","201519"
44803000,"5","12","22",0.944,"7",189,2.3,0.4333,1.757,0.184,0.833,0.293,0.015,2,3,441,"100501","201519"
40586000,"6","12","22",0.931,"5",39.8,-1.1,0.0019,5.9,0.18,0.77,0.267,0.024,1,1,487,"100074","200199"
63687000,"6","12","22",0.944,"5",39.8,-1.1,0.6905,5.9,0.18,0.77,0.267,0.024,2,3,487,"100074","200199"
52262000,"7","12","22",0.931,"4",49.9,0.7,2.9333,0.5,0.167,0.623,0.225,0.016,1,1,480,"100317","201004"
102086000,"7","12","22",0.944,"4",49.9,0.7,1.6333,0.5,0.167,0.623,0.225,0.016,2,3,480,"100317","201004"
11226000,"7","12","22",0.917,"7",198,0.7,2.7762,0.5,0.167,0.623,0.225,0.016,3,6,1,"100372","201169"
5059000,"7","12","22",0.917,"7",118,0.7,2.7762,0.5,0.167,0.623,0.225,0.016,3,6,1,"100372","201172"
23837000,"7","12","22",0.917,"7",218,0.7,2.7762,0.5,0.167,0.623,0.225,0.016,3,6,1,"100372","201180"
13413000,"7","12","22",0.917,"7",248,0.7,2.7762,0.5,0.167,0.623,0.225,0.016,3,6,1,"100372","201182"
6399000,"7","12","22",0.917,"7",148,0.7,2.7762,0.5,0.167,0.623,0.225,0.016,3,6,1,"100372","201184"
4241000,"7","12","22",0.917,"7",168,0.7,2.7762,0.5,0.167,0.623,0.225,0.016,3,6,1,"100372","201187"
42983000,"1","12","22",0.917,"5",59,3.1,0.6143,1.938,0.158,0.571,0.216,0.012,3,6,435,"100766","202239"
7425000,"1","12","22",0.931,"3",218,3.1,1.6333,1.938,0.158,0.571,0.216,0.012,1,1,496,"100837","202467"
31157000,"1","12","22",0.944,"3",218,3.1,0.0762,1.938,0.158,0.571,0.216,0.012,2,3,496,"100837","202467"
3174000,"1","12","22",0.931,"3",208,3.1,1.6333,1.938,0.158,0.571,0.216,0.012,1,1,496,"100837","202470"
7863000,"1","12","22",0.944,"3",208,3.1,0.0762,1.938,0.158,0.571,0.216,0.012,2,3,496,"100837","202470"
1536000,"1","12","22",0.931,"3",198,3.1,1.6333,1.938,0.158,0.571,0.216,0.012,1,1,496,"100837","202473"
8236000,"1","12","22",0.944,"3",198,3.1,0.0762,1.938,0.158,0.571,0.216,0.012,2,3,496,"100837","202473"
14125000,"1","12","22",0.931,"3",208,3.1,1.6333,1.938,0.158,0.571,0.216,0.012,1,1,496,"100837","202480"
18802000,"1","12","22",0.944,"3",208,3.1,0.0762,1.938,0.158,0.571,0.216,0.012,2,3,496,"100837","202480"
110263000,"2","12","22",0.917,"6",489,3.7,0.5333,0.511,0.181,0.886,0.316,0.021,3,6,491,"100150","200427"
33449000,"2","12","22",0.931,"4",49.9,3.7,0.0619,0.511,0.181,0.886,0.316,0.021,1,1,480,"100323","201025"
65413000,"2","12","22",0.944,"4",49.9,3.7,0.0019,0.511,0.181,0.886,0.316,0.021,2,3,480,"100323","201025"
32184000,"3","12","22",0.917,"6",1499,-5.7,0.0571,1.3,0.166,0.645,0.312,0.022,3,6,491,"100155","200489"
72733000,"3","12","22",0.917,"6",1359,-5.7,0.0571,1.3,0.166,0.645,0.312,0.022,3,6,491,"100155","200556"
23075000,"3"," 1","23",0.958,"2",89.9,-4.1,0.0905,0.25,0.122,0.577,0.173,0.013,1,1,450,"100718","202108"
39452000,"3"," 1","23",0.972,"2",89.9,-4.1,0.0571,0.25,0.122,0.577,0.173,0.013,2,3,450,"100718","202108"
60010000,"3"," 1","23",0.986,"2",89.9,-4.1,0.373,0.25,0.122,0.577,0.173,0.013,3,6,450,"100718","202108"
29048000,"4"," 1","23",0.958,"2",79.9,-4.4,2.7619,0,0.16,0.821,0.242,0.014,1,1,392,"100664","202004"
46224000,"4"," 1","23",0.972,"2",79.9,-4.4,1.6476,0,0.16,0.821,0.242,0.014,2,3,392,"100664","202004"
31298000,"4"," 1","23",0.986,"2",79.9,-4.4,0.5554,0,0.16,0.821,0.242,0.014,3,6,392,"100664","202004"
6925000,"5"," 1","23",0.958,"1",69.9,-3.5,0.8286,0,0.161,0.707,0.236,0.018,1,1,444,"100377","201225"
13850000,"5"," 1","23",0.972,"1",69.9,-3.5,0.1381,0,0.161,0.707,0.236,0.018,2,3,444,"100377","201225"
18958000,"5"," 1","23",0.986,"1",69.9,-3.5,0.1754,0,0.161,0.707,0.236,0.018,3,6,444,"100377","201225"
15039000,"5"," 1","23",0.958,"1",69.9,-3.5,0.8286,0,0.161,0.707,0.236,0.018,1,1,444,"100377","201231"
12274000,"5"," 1","23",0.972,"1",69.9,-3.5,0.1381,0,0.161,0.707,0.236,0.018,2,3,444,"100377","201231"
12616000,"5"," 1","23",0.986,"1",69.9,-3.5,0.1754,0,0.161,0.707,0.236,0.018,3,6,444,"100377","201231"
17958000,"6"," 1","23",0.958,"1",299,-1.1,0.1581,0,0.15,0.636,0.211,0.011,1,1,473,"100271","200896"
61787000,"6"," 1","23",0.979,"1",299,-1.1,0.2712,0,0.15,0.636,0.211,0.011,2,3,473,"100271","200896"
23644000,"7"," 1","23",0.958,"1",69,-1.9,0.3333,5.9,0.122,0.461,0.185,0.012,1,1,1,"100251","200842"
25823000,"7"," 1","23",0.972,"1",69,-1.9,0.6667,5.9,0.122,0.461,0.185,0.012,2,3,1,"100251","200842"
20692000,"7"," 1","23",0.986,"1",69,-1.9,0.2107,5.9,0.122,0.461,0.185,0.012,3,6,1,"100251","200842"
5991000,"7"," 1","23",0.958,"1",69,-1.9,0.3333,5.9,0.122,0.461,0.185,0.012,1,1,1,"100251","200855"
8850000,"7"," 1","23",0.972,"1",69,-1.9,0.6667,5.9,0.122,0.461,0.185,0.012,2,3,1,"100251","200855"
8373000,"7"," 1","23",0.986,"1",69,-1.9,0.2107,5.9,0.122,0.461,0.185,0.012,3,6,1,"100251","200855"
16136000,"1"," 1","23",0.958,"1",499,-2.7,1.1571,0.8,0.117,0.444,0.168,0.008,1,1,412,"100049","202044"
50252000,"1"," 1","23",0.972,"1",499,-2.7,6e-04,0.8,0.117,0.444,0.168,0.008,2,3,412,"100049","202044"
63029000,"1"," 1","23",0.986,"1",499,-2.7,0.2897,0.8,0.117,0.444,0.168,0.008,3,6,412,"100049","202044"
41214000,"2"," 1","23",0.958,"1",299,-1.9,0.0258,0,0.153,0.653,0.24,0.009,1,1,473,"100271","200896"
56199000,"2"," 1","23",0.979,"1",299,-1.9,0.2735,0,0.153,0.653,0.24,0.009,2,3,473,"100271","200896"
24285000,"3"," 1","23",0.958,"2",79.9,-2.7,0.0952,0.6,0.122,0.488,0.215,0.013,1,1,392,"100664","202004"
25653000,"3"," 1","23",0.972,"2",79.9,-2.7,0.0286,0.6,0.122,0.488,0.215,0.013,2,3,392,"100664","202004"
44773000,"3"," 1","23",0.986,"2",79.9,-2.7,0.2071,0.6,0.122,0.488,0.215,0.013,3,6,392,"100664","202004"
39852000,"4"," 1","23",0.958,"1",59.9,-4.5,6e-04,2.2,0.135,0.426,0.21,0.012,1,1,462,"100808","202377"
46572000,"4"," 1","23",0.972,"1",59.9,-4.5,6e-04,2.2,0.135,0.426,0.21,0.012,2,3,462,"100808","202377"
42060000,"4"," 1","23",0.986,"1",59.9,-4.5,0.2759,2.2,0.135,0.426,0.21,0.012,3,6,462,"100808","202377"
17150000,"5"," 1","23",0.958,"1",499,0,6e-04,0.3,0.117,0.388,0.224,0.013,1,1,412,"100049","202044"
46520000,"5"," 1","23",0.972,"1",499,0,0.1524,0.3,0.117,0.388,0.224,0.013,2,3,412,"100049","202044"
57838000,"5"," 1","23",0.986,"1",499,0,0.1973,0.3,0.117,0.388,0.224,0.013,3,6,412,"100049","202044"
11139000,"6"," 1","23",0.958,"6",1349,0.8,6e-04,0.3,0.107,0.345,0.21,0.011,1,1,494,"100577","201704"
15232000,"6"," 1","23",0.972,"6",1349,0.8,6e-04,0.3,0.107,0.345,0.21,0.011,2,3,494,"100577","201704"
37797000,"6"," 1","23",0.986,"6",1349,0.8,0.1184,0.3,0.107,0.345,0.21,0.011,3,6,494,"100577","201704"
50000,"6"," 1","23",0.958,"6",1089,0.8,6e-04,0.3,0.107,0.345,0.21,0.011,1,1,494,"100577","201706"
6167000,"6"," 1","23",0.972,"6",1089,0.8,6e-04,0.3,0.107,0.345,0.21,0.011,2,3,494,"100577","201706"
3109000,"6"," 1","23",0.986,"6",1089,0.8,0.1184,0.3,0.107,0.345,0.21,0.011,3,6,494,"100577","201706"
3590000,"6"," 1","23",0.958,"6",1259,0.8,6e-04,0.3,0.107,0.345,0.21,0.011,1,1,494,"100577","201756"
23797000,"6"," 1","23",0.972,"6",1259,0.8,6e-04,0.3,0.107,0.345,0.21,0.011,2,3,494,"100577","201756"
10700000,"6"," 1","23",0.986,"6",1259,0.8,0.1184,0.3,0.107,0.345,0.21,0.011,3,6,494,"100577","201756"
50000,"6"," 1","23",0.958,"6",999,0.8,6e-04,0.3,0.107,0.345,0.21,0.011,1,1,494,"100577","201758"
5657000,"6"," 1","23",0.972,"6",999,0.8,6e-04,0.3,0.107,0.345,0.21,0.011,2,3,494,"100577","201758"
22506000,"6"," 1","23",0.986,"6",999,0.8,0.1184,0.3,0.107,0.345,0.21,0.011,3,6,494,"100577","201758"
31512000,"7"," 1","23",0.958,"1",59.9,1.8,0.0762,3.575,0.095,0.261,0.168,0.009,4,4,374,"100341","201058"
23245000,"7"," 1","23",0.972,"1",59.9,1.8,6e-04,3.575,0.095,0.261,0.168,0.009,5,2,374,"100341","201058"
7134000,"7"," 1","23",0.986,"1",59.9,1.8,0.195,3.575,0.095,0.261,0.168,0.009,6,5,374,"100341","201058"
15583000,"7"," 1","23",0.958,"1",59.9,1.8,0.0762,3.575,0.095,0.261,0.168,0.009,4,4,374,"100341","201061"
20468000,"7"," 1","23",0.972,"1",59.9,1.8,6e-04,3.575,0.095,0.261,0.168,0.009,5,2,374,"100341","201061"
17644000,"7"," 1","23",0.986,"1",59.9,1.8,0.195,3.575,0.095,0.261,0.168,0.009,6,5,374,"100341","201061"
43241000,"1"," 1","23",0.958,"1",699,0.4,0.2806,5.8,0.087,0.236,0.152,0.007,1,1,355,"100336","201048"
47480000,"1"," 1","23",0.979,"1",699,0.4,0.2318,5.8,0.087,0.236,0.152,0.007,2,3,355,"100336","201048"
14252000,"2"," 1","23",0.958,"1",499,0.6,0.0667,2.4,0.108,0.344,0.222,0.008,1,1,412,"100049","202044"
24848000,"2"," 1","23",0.972,"1",499,0.6,0.1286,2.4,0.108,0.344,0.222,0.008,2,3,412,"100049","202044"
32547000,"2"," 1","23",0.986,"1",499,0.6,0.3688,2.4,0.108,0.344,0.222,0.008,3,6,412,"100049","202044"
11171000,"3"," 1","23",0.958,"6",1349,-0.8,0.1048,0.218,0.097,0.26,0.199,0.011,1,1,494,"100577","201704"
41801000,"3"," 1","23",0.972,"6",1349,-0.8,0.0143,0.218,0.097,0.26,0.199,0.011,2,3,494,"100577","201704"
68111000,"3"," 1","23",0.986,"6",1349,-0.8,0.1778,0.218,0.097,0.26,0.199,0.011,3,6,494,"100577","201704"
6167000,"3"," 1","23",0.958,"6",1089,-0.8,0.1048,0.218,0.097,0.26,0.199,0.011,1,1,494,"100577","201706"
3109000,"3"," 1","23",0.972,"6",1089,-0.8,0.0143,0.218,0.097,0.26,0.199,0.011,2,3,494,"100577","201706"
6167000,"3"," 1","23",0.986,"6",1089,-0.8,0.1778,0.218,0.097,0.26,0.199,0.011,3,6,494,"100577","201706"
10671000,"3"," 1","23",0.958,"6",1259,-0.8,0.1048,0.218,0.097,0.26,0.199,0.011,1,1,494,"100577","201756"
28154000,"3"," 1","23",0.972,"6",1259,-0.8,0.0143,0.218,0.097,0.26,0.199,0.011,2,3,494,"100577","201756"
42344000,"3"," 1","23",0.986,"6",1259,-0.8,0.1778,0.218,0.097,0.26,0.199,0.011,3,6,494,"100577","201756"
50000,"3"," 1","23",0.958,"6",999,-0.8,0.1048,0.218,0.097,0.26,0.199,0.011,1,1,494,"100577","201758"
5320000,"3"," 1","23",0.972,"6",999,-0.8,0.0143,0.218,0.097,0.26,0.199,0.011,2,3,494,"100577","201758"
8460000,"3"," 1","23",0.986,"6",999,-0.8,0.1778,0.218,0.097,0.26,0.199,0.011,3,6,494,"100577","201758"
26693000,"4"," 1","23",0.958,"2",89.9,-4.4,6e-04,0.16,0.098,0.24,0.187,0.01,1,1,450,"100718","202108"
42003000,"4"," 1","23",0.972,"2",89.9,-4.4,0.1143,0.16,0.098,0.24,0.187,0.01,2,3,450,"100718","202108"
34839000,"4"," 1","23",0.986,"2",89.9,-4.4,0.1925,0.16,0.098,0.24,0.187,0.01,3,6,450,"100718","202108"
51488000,"5"," 1","23",0.958,"2",119,-0.2,0.0571,0.033,0.1,0.221,0.179,0.009,1,1,492,"100607","201892"
72202000,"5"," 1","23",0.972,"2",119,-0.2,6e-04,0.033,0.1,0.221,0.179,0.009,2,3,492,"100607","201892"
64032000,"5"," 1","23",0.986,"2",119,-0.2,0.3693,0.033,0.1,0.221,0.179,0.009,3,6,492,"100607","201892"
6791000,"6"," 1","23",0.958,"1",69.9,-0.1,1.1095,0,0.092,0.199,0.17,0.01,1,1,444,"100377","201225"
9121000,"6"," 1","23",0.972,"1",69.9,-0.1,6e-04,0,0.092,0.199,0.17,0.01,2,3,444,"100377","201225"
11238000,"6"," 1","23",0.986,"1",69.9,-0.1,0.2006,0,0.092,0.199,0.17,0.01,3,6,444,"100377","201225"
7454000,"6"," 1","23",0.958,"1",69.9,-0.1,1.1095,0,0.092,0.199,0.17,0.01,1,1,444,"100377","201231"
6671000,"6"," 1","23",0.972,"1",69.9,-0.1,6e-04,0,0.092,0.199,0.17,0.01,2,3,444,"100377","201231"
8955000,"6"," 1","23",0.986,"1",69.9,-0.1,0.2006,0,0.092,0.199,0.17,0.01,3,6,444,"100377","201231"
5521000,"7"," 1","23",0.958,"9",139,2,0.2429,0,0.077,0.153,0.141,0.007,1,1,342,"100293","200949"
13581000,"7"," 1","23",0.972,"9",139,2,6e-04,0,0.077,0.153,0.141,0.007,2,3,342,"100293","200949"
8457000,"7"," 1","23",0.986,"9",139,2,0.2727,0,0.077,0.153,0.141,0.007,3,6,342,"100293","200949"
14716000,"7"," 1","23",0.958,"9",129,2,0.2429,0,0.077,0.153,0.141,0.007,1,1,342,"100293","200952"
25805000,"7"," 1","23",0.972,"9",129,2,6e-04,0,0.077,0.153,0.141,0.007,2,3,342,"100293","200952"
21653000,"7"," 1","23",0.986,"9",129,2,0.2727,0,0.077,0.153,0.141,0.007,3,6,342,"100293","200952"
24913000,"1"," 1","23",0.958,"1",169,0,0.5048,1.05,0.087,0.152,0.138,0.008,1,1,453,"100816","202421"
57057000,"1"," 1","23",0.972,"1",169,0,0.181,1.05,0.087,0.152,0.138,0.008,2,3,453,"100816","202421"
49205000,"1"," 1","23",0.986,"1",169,0,0.1135,1.05,0.087,0.152,0.138,0.008,3,6,453,"100816","202421"
18769000,"2"," 1","23",0.958,"6",1349,-1,0.5524,0.057,0.114,0.227,0.213,0.01,1,1,494,"100577","201704"
19028000,"2"," 1","23",0.972,"6",1349,-1,0.1905,0.057,0.114,0.227,0.213,0.01,2,3,494,"100577","201704"
22852000,"2"," 1","23",0.986,"6",1349,-1,0.3545,0.057,0.114,0.227,0.213,0.01,3,6,494,"100577","201704"
50000,"2"," 1","23",0.958,"6",1089,-1,0.5524,0.057,0.114,0.227,0.213,0.01,1,1,494,"100577","201706"
3109000,"2"," 1","23",0.972,"6",1089,-1,0.1905,0.057,0.114,0.227,0.213,0.01,2,3,494,"100577","201706"
3109000,"2"," 1","23",0.986,"6",1089,-1,0.3545,0.057,0.114,0.227,0.213,0.01,3,6,494,"100577","201706"
10700000,"2"," 1","23",0.958,"6",1259,-1,0.5524,0.057,0.114,0.227,0.213,0.01,1,1,494,"100577","201756"
31914000,"2"," 1","23",0.972,"6",1259,-1,0.1905,0.057,0.114,0.227,0.213,0.01,2,3,494,"100577","201756"
31666000,"2"," 1","23",0.986,"6",1259,-1,0.3545,0.057,0.114,0.227,0.213,0.01,3,6,494,"100577","201756"
11264000,"2"," 1","23",0.958,"6",999,-1,0.5524,0.057,0.114,0.227,0.213,0.01,1,1,494,"100577","201758"
8460000,"2"," 1","23",0.972,"6",999,-1,0.1905,0.057,0.114,0.227,0.213,0.01,2,3,494,"100577","201758"
5657000,"2"," 1","23",0.986,"6",999,-1,0.3545,0.057,0.114,0.227,0.213,0.01,3,6,494,"100577","201758"
30233000,"3"," 1","23",0.958,"5",39.8,1.2,0.5143,0,0.106,0.19,0.185,0.01,1,1,487,"100074","200197"
22471000,"3"," 1","23",0.972,"5",39.8,1.2,0.0571,0,0.106,0.19,0.185,0.01,2,3,487,"100074","200197"
45888000,"3"," 1","23",0.986,"5",39.8,1.2,0.2514,0,0.106,0.19,0.185,0.01,3,6,487,"100074","200197"
22009000,"4"," 1","23",0.958,"2",79.9,1.8,0.0619,0,0.105,0.174,0.172,0.012,1,1,392,"100664","202004"
31809000,"4"," 1","23",0.972,"2",79.9,1.8,6e-04,0,0.105,0.174,0.172,0.012,2,3,392,"100664","202004"
30147000,"4"," 1","23",0.986,"2",79.9,1.8,0.2223,0,0.105,0.174,0.172,0.012,3,6,392,"100664","202004"
28225000,"5"," 1","23",0.958,"2",59,-0.7,6e-04,0,0.095,0.178,0.158,0.012,1,1,443,"100604","201848"
32297000,"5"," 1","23",0.972,"2",59,-0.7,6e-04,0,0.095,0.178,0.158,0.012,2,3,443,"100604","201848"
38812000,"5"," 1","23",0.986,"2",59,-0.7,0.1576,0,0.095,0.178,0.158,0.012,3,6,443,"100604","201848"
8995000,"5"," 1","23",0.958,"2",59,-0.7,6e-04,0,0.095,0.178,0.158,0.012,1,1,443,"100604","201851"
11823000,"5"," 1","23",0.972,"2",59,-0.7,6e-04,0,0.095,0.178,0.158,0.012,2,3,443,"100604","201851"
11238000,"5"," 1","23",0.986,"2",59,-0.7,0.1576,0,0.095,0.178,0.158,0.012,3,6,443,"100604","201851"
21022000,"6"," 1","23",0.958,"2",119,-1.8,0.3048,4.48,0.131,0.349,0.158,0.013,1,1,443,"100606","201852"
32217000,"6"," 1","23",0.972,"2",119,-1.8,0.0476,4.48,0.131,0.349,0.158,0.013,2,3,443,"100606","201852"
49948000,"6"," 1","23",0.986,"2",119,-1.8,0.321,4.48,0.131,0.349,0.158,0.013,3,6,443,"100606","201852"
37230000,"7"," 1","23",0.958,"2",59.9,-2.9,6e-04,0.133,0.107,0.227,0.14,0.008,1,1,454,"100193","200653"
37771000,"7"," 1","23",0.972,"2",59.9,-2.9,6e-04,0.133,0.107,0.227,0.14,0.008,2,3,454,"100193","200653"
29717000,"7"," 1","23",0.986,"2",59.9,-2.9,0.3089,0.133,0.107,0.227,0.14,0.008,3,6,454,"100193","200653"
26857000,"1"," 1","23",0.958,"1",399,-0.3,0.0476,0,0.085,0.192,0.123,0.007,1,1,412,"100049","202043"
59070000,"1"," 1","23",0.972,"1",399,-0.3,6e-04,0,0.085,0.192,0.123,0.007,2,3,412,"100049","202043"
72525000,"1"," 1","23",0.986,"1",399,-0.3,0.1382,0,0.085,0.192,0.123,0.007,3,6,412,"100049","202043"
45919000,"2"," 1","23",0.958,"2",119,1.5,0.2,0.507,0.113,0.271,0.176,0.008,1,1,492,"100607","201892"
51193000,"2"," 1","23",0.972,"2",119,1.5,0.7,0.507,0.113,0.271,0.176,0.008,2,3,492,"100607","201892"
34165000,"2"," 1","23",0.986,"2",119,1.5,0.3239,0.507,0.113,0.271,0.176,0.008,3,6,492,"100607","201892"
29537000,"3"," 1","23",0.958,"2",59,-0.5,6e-04,0,0.11,0.226,0.167,0.012,1,1,443,"100604","201848"
38501000,"3"," 1","23",0.972,"2",59,-0.5,6e-04,0,0.11,0.226,0.167,0.012,2,3,443,"100604","201848"
46446000,"3"," 1","23",0.986,"2",59,-0.5,0.1664,0,0.11,0.226,0.167,0.012,3,6,443,"100604","201848"
15790000,"3"," 1","23",0.958,"2",59,-0.5,6e-04,0,0.11,0.226,0.167,0.012,1,1,443,"100604","201851"
8692000,"3"," 1","23",0.972,"2",59,-0.5,6e-04,0,0.11,0.226,0.167,0.012,2,3,443,"100604","201851"
524000,"3"," 1","23",0.986,"2",59,-0.5,0.1664,0,0.11,0.226,0.167,0.012,3,6,443,"100604","201851"
19028000,"4"," 1","23",0.958,"6",1349,2.8,2.1,0,0.1,0.185,0.159,0.011,1,1,494,"100577","201704"
41514000,"4"," 1","23",0.972,"6",1349,2.8,2.1,0,0.1,0.185,0.159,0.011,2,3,494,"100577","201704"
26619000,"4"," 1","23",0.986,"6",1349,2.8,0.3114,0,0.1,0.185,0.159,0.011,3,6,494,"100577","201704"
3109000,"4"," 1","23",0.958,"6",1089,2.8,2.1,0,0.1,0.185,0.159,0.011,1,1,494,"100577","201706"
3137000,"4"," 1","23",0.972,"6",1089,2.8,2.1,0,0.1,0.185,0.159,0.011,2,3,494,"100577","201706"
50000,"4"," 1","23",0.986,"6",1089,2.8,0.3114,0,0.1,0.185,0.159,0.011,3,6,494,"100577","201706"
7131000,"4"," 1","23",0.958,"6",1259,2.8,2.1,0,0.1,0.185,0.159,0.011,1,1,494,"100577","201756"
24444000,"4"," 1","23",0.972,"6",1259,2.8,2.1,0,0.1,0.185,0.159,0.011,2,3,494,"100577","201756"
38535000,"4"," 1","23",0.986,"6",1259,2.8,0.3114,0,0.1,0.185,0.159,0.011,3,6,494,"100577","201756"
2627000,"4"," 1","23",0.958,"6",999,2.8,2.1,0,0.1,0.185,0.159,0.011,1,1,494,"100577","201758"
2599000,"4"," 1","23",0.972,"6",999,2.8,2.1,0,0.1,0.185,0.159,0.011,2,3,494,"100577","201758"
13759000,"4"," 1","23",0.986,"6",999,2.8,0.3114,0,0.1,0.185,0.159,0.011,3,6,494,"100577","201758"
17531000,"6"," 2","23",0.958,"2",119,-2.1,6e-04,0.35,0.081,0.145,0.128,0.01,1,1,443,"100606","201852"
27224000,"6"," 2","23",0.972,"2",119,-2.1,0.019,0.35,0.081,0.145,0.128,0.01,2,3,443,"100606","201852"
31744000,"6"," 2","23",0.986,"2",119,-2.1,0.1434,0.35,0.081,0.145,0.128,0.01,3,6,443,"100606","201852"
31067000,"7"," 2","23",0.958,"2",59,1.6,0.2571,0.2,0.075,0.126,0.114,0.008,1,1,443,"100604","201848"
35122000,"7"," 2","23",0.972,"2",59,1.6,6e-04,0.2,0.075,0.126,0.114,0.008,2,3,443,"100604","201848"
35560000,"7"," 2","23",0.986,"2",59,1.6,0.1287,0.2,0.075,0.126,0.114,0.008,3,6,443,"100604","201848"
11437000,"7"," 2","23",0.958,"2",59,1.6,0.2571,0.2,0.075,0.126,0.114,0.008,1,1,443,"100604","201851"
13440000,"7"," 2","23",0.972,"2",59,1.6,6e-04,0.2,0.075,0.126,0.114,0.008,2,3,443,"100604","201851"
50000,"7"," 2","23",0.986,"2",59,1.6,0.1287,0.2,0.075,0.126,0.114,0.008,3,6,443,"100604","201851"
17114000,"1"," 2","23",0.958,"1",399,3.5,6e-04,15.395,0.084,0.106,0.115,0.006,1,1,412,"100049","202043"
50808000,"1"," 2","23",0.972,"1",399,3.5,0.0762,15.395,0.084,0.106,0.115,0.006,2,3,412,"100049","202043"
41567000,"1"," 2","23",0.986,"1",399,3.5,0.233,15.395,0.084,0.106,0.115,0.006,3,6,412,"100049","202043"
23065000,"2"," 2","23",0.958,"2",59.9,0.9,6e-04,0.1,0.072,0.096,0.108,0.003,1,1,454,"100193","200653"
35306000,"2"," 2","23",0.972,"2",59.9,0.9,6e-04,0.1,0.072,0.096,0.108,0.003,2,3,454,"100193","200653"
29345000,"2"," 2","23",0.986,"2",59.9,0.9,0.1177,0.1,0.072,0.096,0.108,0.003,3,6,454,"100193","200653"
10919000,"3"," 2","23",0.958,"2",79.9,2.6,0.3333,0,0.07,0.093,0.108,0.003,1,1,392,"100664","202004"
19482000,"3"," 2","23",0.972,"2",79.9,2.6,6e-04,0,0.07,0.093,0.108,0.003,2,3,392,"100664","202004"
33893000,"3"," 2","23",0.986,"2",79.9,2.6,0.1329,0,0.07,0.093,0.108,0.003,3,6,392,"100664","202004"
7007000,"4"," 2","23",0.958,"10",648,4.5,6e-04,0,0.088,0.111,0.119,0.005,1,1,495,"100205","200731"
17448000,"4"," 2","23",0.972,"10",648,4.5,6e-04,0,0.088,0.111,0.119,0.005,2,3,495,"100205","200731"
22658000,"4"," 2","23",0.986,"10",648,4.5,0.3709,0,0.088,0.111,0.119,0.005,3,6,495,"100205","200731"
12886000,"4"," 2","23",0.958,"10",598,4.5,6e-04,0,0.088,0.111,0.119,0.005,1,1,495,"100205","200732"
17703000,"4"," 2","23",0.972,"10",598,4.5,6e-04,0,0.088,0.111,0.119,0.005,2,3,495,"100205","200732"
28940000,"4"," 2","23",0.986,"10",598,4.5,0.3709,0,0.088,0.111,0.119,0.005,3,6,495,"100205","200732"
8871000,"4"," 2","23",0.958,"10",548,4.5,6e-04,0,0.088,0.111,0.119,0.005,1,1,495,"100205","200733"
